shop_id,item_id,aspect,negative,neutral,positive,total_mentions,positive_rate,negative_rate,neutral_rate,aspect_sentiment_score,shop,product_name,canonical_product_name,canonical_product_id,product_type,brand,current_price,rating,sold_count_num,monthly_sold_num,product_url
65589552,24523897801,DESIGN,5.0,1.0,2.0,8.0,0.25,0.625,0.125,-0.375,samsung_official_store,"Tủ Lạnh Samsung Ngăn Đông Trên 305L RT31CG5424B1SV - Ngăn Đông Mềm 4 Chế Độ Optimal Fresh+, màu Đen",tủ lạnh samsung ngăn đông trên,226.0,other,SAMSUNG,9099000.0,4.295081967213115,240.0,17.0,https://shopee.vn/product/65589552/24523897801
65589552,24523897801,FEATURES,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,samsung_official_store,"Tủ Lạnh Samsung Ngăn Đông Trên 305L RT31CG5424B1SV - Ngăn Đông Mềm 4 Chế Độ Optimal Fresh+, màu Đen",tủ lạnh samsung ngăn đông trên,226.0,other,SAMSUNG,9099000.0,4.295081967213115,240.0,17.0,https://shopee.vn/product/65589552/24523897801
65589552,24523897801,GENERAL,4.0,0.0,13.0,17.0,0.7647058823529411,0.23529411764705882,0.0,0.5294117647058824,samsung_official_store,"Tủ Lạnh Samsung Ngăn Đông Trên 305L RT31CG5424B1SV - Ngăn Đông Mềm 4 Chế Độ Optimal Fresh+, màu Đen",tủ lạnh samsung ngăn đông trên,226.0,other,SAMSUNG,9099000.0,4.295081967213115,240.0,17.0,https://shopee.vn/product/65589552/24523897801
65589552,24523897801,PERFORMANCE,0.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,samsung_official_store,"Tủ Lạnh Samsung Ngăn Đông Trên 305L RT31CG5424B1SV - Ngăn Đông Mềm 4 Chế Độ Optimal Fresh+, màu Đen",tủ lạnh samsung ngăn đông trên,226.0,other,SAMSUNG,9099000.0,4.295081967213115,240.0,17.0,https://shopee.vn/product/65589552/24523897801
65589552,24523897801,PRICE,0.0,0.0,8.0,8.0,1.0,0.0,0.0,1.0,samsung_official_store,"Tủ Lạnh Samsung Ngăn Đông Trên 305L RT31CG5424B1SV - Ngăn Đông Mềm 4 Chế Độ Optimal Fresh+, màu Đen",tủ lạnh samsung ngăn đông trên,226.0,other,SAMSUNG,9099000.0,4.295081967213115,240.0,17.0,https://shopee.vn/product/65589552/24523897801
65589552,24523897801,SCREEN,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,samsung_official_store,"Tủ Lạnh Samsung Ngăn Đông Trên 305L RT31CG5424B1SV - Ngăn Đông Mềm 4 Chế Độ Optimal Fresh+, màu Đen",tủ lạnh samsung ngăn đông trên,226.0,other,SAMSUNG,9099000.0,4.295081967213115,240.0,17.0,https://shopee.vn/product/65589552/24523897801
65589552,24523897801,SERANDACC,12.0,1.0,9.0,22.0,0.4090909090909091,0.5454545454545454,0.045454545454545456,-0.13636363636363635,samsung_official_store,"Tủ Lạnh Samsung Ngăn Đông Trên 305L RT31CG5424B1SV - Ngăn Đông Mềm 4 Chế Độ Optimal Fresh+, màu Đen",tủ lạnh samsung ngăn đông trên,226.0,other,SAMSUNG,9099000.0,4.295081967213115,240.0,17.0,https://shopee.vn/product/65589552/24523897801
65589552,25073898651,DESIGN,2.0,0.0,3.0,5.0,0.6,0.4,0.0,0.2,samsung_official_store,"Tủ Lạnh Samsung Ngăn Đông Trên 382L RT38CG6584B1SV - Ngăn Lấy Nước Ngoài,  màu Đen",tủ lạnh samsung ngăn đông trên,226.0,other,SAMSUNG,10657000.0,4.25531914893617,228.0,44.0,https://shopee.vn/product/65589552/25073898651
65589552,25073898651,FEATURES,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,samsung_official_store,"Tủ Lạnh Samsung Ngăn Đông Trên 382L RT38CG6584B1SV - Ngăn Lấy Nước Ngoài,  màu Đen",tủ lạnh samsung ngăn đông trên,226.0,other,SAMSUNG,10657000.0,4.25531914893617,228.0,44.0,https://shopee.vn/product/65589552/25073898651
65589552,25073898651,GENERAL,4.0,3.0,9.0,16.0,0.5625,0.25,0.1875,0.3125,samsung_official_store,"Tủ Lạnh Samsung Ngăn Đông Trên 382L RT38CG6584B1SV - Ngăn Lấy Nước Ngoài,  màu Đen",tủ lạnh samsung ngăn đông trên,226.0,other,SAMSUNG,10657000.0,4.25531914893617,228.0,44.0,https://shopee.vn/product/65589552/25073898651
