shop,shop_id,item_id,product_name,current_price,original_price,discount_percent,rating,rating_count,sold_count,monthly_sold,liked_count,brand,product_url,product_name_clean,sold_count_num,monthly_sold_num,shop_clean,product_type,product_name_norm,storage_options,canonical_product_name,canonical_product_id,absa_weighted_sum,absa_weight_sum,total_aspect_mentions,avg_positive_rate,avg_negative_rate,avg_neutral_rate,absa_score_raw,absa_score,BATTERY_positive_rate,CAMERA_positive_rate,DESIGN_positive_rate,FEATURES_positive_rate,GENERAL_positive_rate,PERFORMANCE_positive_rate,PRICE_positive_rate,SCREEN_positive_rate,SERANDACC_positive_rate,STORAGE_positive_rate,BATTERY_negative_rate,CAMERA_negative_rate,DESIGN_negative_rate,FEATURES_negative_rate,GENERAL_negative_rate,PERFORMANCE_negative_rate,PRICE_negative_rate,SCREEN_negative_rate,SERANDACC_negative_rate,STORAGE_negative_rate,BATTERY_neutral_rate,CAMERA_neutral_rate,DESIGN_neutral_rate,FEATURES_neutral_rate,GENERAL_neutral_rate,PERFORMANCE_neutral_rate,PRICE_neutral_rate,SCREEN_neutral_rate,SERANDACC_neutral_rate,STORAGE_neutral_rate,BATTERY_total_mentions,CAMERA_total_mentions,DESIGN_total_mentions,FEATURES_total_mentions,GENERAL_total_mentions,PERFORMANCE_total_mentions,PRICE_total_mentions,SCREEN_total_mentions,SERANDACC_total_mentions,STORAGE_total_mentions,price_score,rating_score,sold_score,review_confidence_score,absa_score_norm,buy_score_100,recommendation_label,rank,num_shops,price_advantage_score,absa_compare_score,rating_compare_score,sold_compare_score,review_trust_score,same_product_buy_score,rank_in_same_product
viettel_store_aar,308461157,22654646317,Apple iPhone 15 256GB Chính hãng VN/A,23090000.0,27290000.0,15,4.940625,0.0,1k+ sold,16 Sold/Month,1869,Apple,https://shopee.vn/product/308461157/22654646317,apple iphone 15 256gb chính hãng vn/a,1000,16,viettel_store_aar,phone,apple iphone 15 256gb vn a,256gb,iphone 15 256gb,83,344.3,396.0,396.0,0.7707442172788707,0.1656722418273573,0.0635835408937719,0.8694444444444445,93.47222222222224,0.25,0.2857142857142857,0.9318181818181818,0.9333333333333332,0.9405940594059404,0.9166666666666666,0.7142857142857143,1.0,0.9642857142857144,0.0,0.5,0.5714285714285714,0.0454545454545454,0.0666666666666666,0.0198019801980198,0.0555555555555555,0.1964285714285714,0.0,0.0357142857142857,0.0,0.25,0.1428571428571428,0.0227272727272727,0.0,0.0396039603960396,0.0277777777777777,0.0892857142857142,0.0,0.0,0.0,8.0,7.0,44.0,30.0,101.0,36.0,56.0,2.0,112.0,0.0,0.0,0.9881249999999999,0.6279477929960038,0.8575169092529576,0.9347222222222225,65.7985526541363,Đáng cân nhắc,102,2,0.0,0.0,0.0,0.0,0.0,0.0,2
apple_flagship_store,88201679,27110898667,Điện thoại Apple iPhone 16 128GB,20790000.0,22999000.0,10,4.929872142580395,0.0,10k+ sold,592 Sold/Month,6762,Apple,https://shopee.vn/product/88201679/27110898667,điện thoại apple iphone 16 128gb,10000,592,apple_flagship_store,phone,apple iphone 16 128gb,128gb,iphone 16 128gb,84,824.2,873.0,873.0,0.8784939354207953,0.0980985965255289,0.0234074680536757,0.9441008018327608,97.20504009163804,0.5833333333333334,0.9230769230769232,0.9072164948453608,0.9545454545454546,0.955665024630542,0.967479674796748,0.8061224489795918,0.75,0.9375,1.0,0.3333333333333333,0.0769230769230769,0.0515463917525773,0.0272727272727272,0.0197044334975369,0.016260162601626,0.1530612244897959,0.25,0.0528846153846153,0.0,0.0833333333333333,0.0,0.0412371134020618,0.0181818181818181,0.0246305418719211,0.016260162601626,0.0408163265306122,0.0,0.0096153846153846,0.0,12.0,13.0,97.0,110.0,203.0,123.0,98.0,8.0,208.0,1.0,1.0,0.985974428516079,0.8371516844512277,0.9706037426566658,0.9720504009163804,96.14431329114808,Đáng mua,5,2,1.0,1.0,0.0,1.0,1.0,85.0,1
viettel_store_aar,308461157,24835940211,Apple iPhone 16 128GB Chính hãng VN/A,22290000.0,23290000.0,4,4.949425287356322,0.0,1k+ sold,32 Sold/Month,3858,Apple,https://shopee.vn/product/308461157/24835940211,apple iphone 16 128gb chính hãng vn/a,1000,32,viettel_store_aar,phone,apple iphone 16 128gb vn a,128gb,iphone 16 128gb,84,244.6,276.0,276.0,0.8929285496194167,0.0505356017689983,0.0565358486115849,0.886231884057971,94.31159420289856,1.0,0.75,0.9705882352941176,0.9285714285714286,0.9565217391304348,0.9393939393939394,0.6129032258064516,1.0,0.8783783783783784,0.0,0.0,0.0,0.0294117647058823,0.0714285714285714,0.0,0.0606060606060606,0.2258064516129032,0.0,0.0675675675675675,0.0,0.0,0.25,0.0,0.0,0.0434782608695652,0.0,0.1612903225806451,0.0,0.054054054054054,0.0,2.0,4.0,34.0,28.0,69.0,33.0,31.0,1.0,74.0,0.0,0.0,0.9898850574712643,0.6279477929960038,0.8059394156744696,0.9431159420289856,65.56979046197961,Đáng cân nhắc,109,2,0.0,0.0,1.0,0.0,0.0,15.0,2
apple_flagship_store,88201679,28460903007,Điện thoại Apple iPhone 16 Plus 128GB,24990000.0,25999000.0,4,4.92094861660079,0.0,5k+ sold,145 Sold/Month,2266,Apple,https://shopee.vn/product/88201679/28460903007,điện thoại apple iphone 16 plus 128gb,5000,145,apple_flagship_store,phone,apple iphone 16 plus 128gb,128gb,iphone 16 plus 128gb,85,34.1,31.0,31.0,1.0,0.0,0.0,1.1,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,4.0,6.0,5.0,3.0,2.0,5.0,0.0,1.0,0.984189723320158,0.7741595142564696,0.4966508666289703,1.0,91.26269584653991,Đáng mua,12,2,1.0,1.0,0.0,1.0,1.0,85.0,1
viettel_store_aar,308461157,29161005759,Apple iPhone 16 Plus 128GB Chính hãng VN/A,26090000.0,26290000.0,1,4.968609865470852,0.0,867 sold,63 Sold/Month,709,Apple,https://shopee.vn/product/308461157/29161005759,apple iphone 16 plus 128gb chính hãng vn/a,867,63,viettel_store_aar,phone,apple iphone 16 plus 128gb vn a,128gb,iphone 16 plus 128gb,85,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9937219730941704,0.6149900075958328,0.0,0.5,44.0992895758209,Cần cân nhắc,260,2,0.0,0.0,1.0,0.0,0.0,15.0,2
apple_flagship_store,88201679,26841370473,Điện thoại Apple iPhone 17 256GB,24999000.0,24999000.0,0,4.936865839909808,0.0,4k+ sold,892 Sold/Month,4801,Apple,https://shopee.vn/product/88201679/26841370473,điện thoại apple iphone 17 256gb,4000,892,apple_flagship_store,phone,apple iphone 17 256gb,256gb,iphone 17 256gb,87,20.8,19.0,19.0,1.0,0.0,0.0,1.0947368421052632,100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,3.0,3.0,0.0,5.0,0.0,1.0,0.9873731679819617,0.7538821828534723,0.42929786676678056,1.0,90.34867477010913,Đáng mua,16,2,1.0,1.0,0.0,1.0,0.0,75.0,1
viettel_store_aar,308461157,29841314383,Apple iPhone 17 256GB Chính hãng ZP/A,25890000.0,50000000.0,48,4.965517241379311,0.0,3k+ sold,587 Sold/Month,2153,Apple,https://shopee.vn/product/308461157/29841314383,apple iphone 17 256gb chính hãng zp/a,3000,587,viettel_store_aar,phone,apple iphone 17 256gb zp a,256gb,iphone 17 256gb,87,184.40000000000003,199.0,199.0,0.865766375456298,0.08998297854887,0.044250645994832,0.926633165829146,96.33165829145727,0.5,1.0,1.0,0.8571428571428571,0.8888888888888888,0.8888888888888888,0.75,1.0,0.9069767441860463,0.0,0.5,0.0,0.0,0.1428571428571428,0.0,0.0555555555555555,0.0416666666666666,0.0,0.0697674418604651,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0555555555555555,0.2083333333333333,0.0,0.0232558139534883,0.0,4.0,4.0,45.0,7.0,27.0,18.0,24.0,27.0,43.0,0.0,0.0,0.9931034482758623,0.7277418703768002,0.7592655602077671,0.9633165829145728,67.27035011068409,Đáng cân nhắc,91,2,0.0,0.0,1.0,0.0,1.0,25.0,2
apple_flagship_store,88201679,42618391133,Điện thoại Apple iPhone 17 Pro 256GB,35390000.0,35390000.0,0,4.951985226223453,0.0,5k+ sold,940 Sold/Month,4314,Apple,https://shopee.vn/product/88201679/42618391133,điện thoại apple iphone 17 pro 256gb,5000,940,apple_flagship_store,phone,apple iphone 17 pro 256gb,256gb,iphone 17 pro 256gb,88,24.5,22.0,22.0,1.0,0.0,0.0,1.1136363636363635,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,1.0,6.0,0.0,1.0,0.9903970452446906,0.7741595142564696,0.4493261931451111,1.0,90.91359555019197,Đáng mua,14,2,1.0,1.0,0.0,1.0,0.0,75.0,1
viettel_store_aar,308461157,41268214972,Apple iPhone 17 Pro 256GB Chính hãng ZP/A,35890000.0,50000000.0,28,4.964497041420119,0.0,898 sold,172 Sold/Month,922,Apple,https://shopee.vn/product/308461157/41268214972,apple iphone 17 pro 256gb chính hãng zp/a,898,172,viettel_store_aar,phone,apple iphone 17 pro 256gb zp a,256gb,iphone 17 pro 256gb,88,82.30000000000001,88.0,88.0,0.8055555555555556,0.1543209876543209,0.0401234567901234,0.9352272727272728,96.76136363636364,0.0,1.0,0.95,0.6666666666666666,1.0,1.0,0.8,0.8888888888888888,0.9444444444444444,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.2,0.1111111111111111,0.0,0.0,1.0,4.0,20.0,3.0,22.0,6.0,5.0,9.0,18.0,0.0,0.0,0.9928994082840237,0.6181795138864277,0.6432357241095312,0.9676136363636364,64.5914472059813,Trung bình,113,2,0.0,0.0,1.0,0.0,1.0,25.0,2
apple_flagship_store,88201679,27041370670,Điện thoại Apple iPhone 17 Pro Max 256GB,37990000.0,37990000.0,0,4.962829466095967,0.0,10k+ sold,1k+ Sold/Month,8369,Apple,https://shopee.vn/product/88201679/27041370670,điện thoại apple iphone 17 pro max 256gb,10000,1000,apple_flagship_store,phone,apple iphone 17 pro max 256gb,256gb,iphone 17 pro max 256gb,91,717.0,743.0,743.0,0.8968841001769066,0.0609481909887178,0.0421677088343755,0.9650067294751008,98.25033647375506,1.0,0.5454545454545454,0.9545454545454546,0.9574468085106383,0.9897959183673468,0.9692307692307692,0.8690476190476191,0.8571428571428571,0.9292929292929292,0.0,0.0,0.1818181818181818,0.0303030303030303,0.0425531914893617,0.010204081632653,0.0307692307692307,0.0595238095238095,0.1428571428571428,0.0505050505050505,0.0,0.0,0.2727272727272727,0.0151515151515151,0.0,0.0,0.0,0.0714285714285714,0.0,0.0202020202020202,0.0,3.0,11.0,132.0,47.0,196.0,65.0,84.0,7.0,198.0,0.0,1.0,0.9925658932191934,0.8371516844512277,0.9475262980896363,0.9825033647375505,96.35895705417514,Đáng mua,4,2,1.0,1.0,0.0,0.5,1.0,77.49999999999999,1
viettel_store_aar,308461157,42568221380,Apple iPhone 17 Pro Max 256GB Chính hãng ZP/A,38890000.0,60000000.0,35,4.963325183374083,0.0,10k+ sold,1k+ Sold/Month,2684,Apple,https://shopee.vn/product/308461157/42568221380,apple iphone 17 pro max 256gb chính hãng zp/a,10000,1000,viettel_store_aar,phone,apple iphone 17 pro max 256gb zp a,256gb,iphone 17 pro max 256gb,91,637.6,692.0,692.0,0.8859461644676513,0.0710162734312916,0.043037562101057,0.9213872832369944,96.06936416184972,0.7,0.9047619047619048,0.8225806451612904,1.0,0.95,0.9887640449438202,0.8095238095238095,0.8928571428571429,0.905027932960894,0.0,0.1,0.0634920634920634,0.1290322580645161,0.0,0.0214285714285714,0.0112359550561797,0.1587301587301587,0.0714285714285714,0.0837988826815642,0.0,0.2,0.0317460317460317,0.0483870967741935,0.0,0.0285714285714285,0.0,0.0317460317460317,0.0357142857142857,0.0111731843575419,0.0,10.0,63.0,62.0,30.0,140.0,89.0,63.0,56.0,179.0,0.0,0.0,0.9926650366748166,0.8371516844512277,0.9373501931060108,0.9606936416184972,70.60488717987977,Đáng cân nhắc,69,2,0.0,0.0,1.0,0.5,0.0,22.499999999999996,2
apple_flagship_store,88201679,24246902031,Điện thoại Apple iPhone 17 Pro Max 512GB,44499000.0,44499000.0,0,4.960804020100502,0.0,4k+ sold,833 Sold/Month,2707,Apple,https://shopee.vn/product/88201679/24246902031,điện thoại apple iphone 17 pro max 512gb,4000,833,apple_flagship_store,phone,apple iphone 17 pro max 512gb,512gb,iphone 17 pro max 512gb,92,285.8,310.0,310.0,0.901153241883304,0.0614770483325673,0.0373697097841285,0.9219354838709678,96.09677419354838,1.0,0.5714285714285714,0.9491525423728814,0.9565217391304348,0.9577464788732394,1.0,0.8,0.8571428571428571,0.9195402298850576,1.0,0.0,0.1428571428571428,0.0169491525423728,0.0434782608695652,0.028169014084507,0.0,0.16,0.1428571428571428,0.0804597701149425,0.0,0.0,0.2857142857142857,0.0338983050847457,0.0,0.0140845070422535,0.0,0.04,0.0,0.0,0.0,1.0,7.0,59.0,23.0,71.0,29.0,25.0,7.0,87.0,1.0,1.0,0.9921608040201004,0.7538821828534723,0.8225303958682418,0.9609677419354838,93.20578503995102,Đáng mua,7,2,1.0,1.0,0.0,1.0,0.0,75.0,1
viettel_store_aar,308461157,42168225876,Apple iPhone 17 Pro Max 512GB Chính hãng ZP/A,45490000.0,60000000.0,24,4.967177242888402,0.0,3k+ sold,273 Sold/Month,1264,Apple,https://shopee.vn/product/308461157/42168225876,apple iphone 17 pro max 512gb chính hãng zp/a,3000,273,viettel_store_aar,phone,apple iphone 17 pro max 512gb zp a,512gb,iphone 17 pro max 512gb,92,386.0,421.0,421.0,0.8982478310798193,0.0938396073438259,0.0079125615763546,0.9168646080760094,95.84323040380048,0.75,0.8888888888888888,0.9310344827586208,1.0,0.9572649572649572,0.9361702127659576,0.8484848484848485,0.7777777777777778,0.8928571428571429,1.0,0.25,0.1111111111111111,0.0344827586206896,0.0,0.0427350427350427,0.0638297872340425,0.1515151515151515,0.2222222222222222,0.0625,0.0,0.0,0.0,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0446428571428571,0.0,4.0,9.0,58.0,31.0,117.0,47.0,33.0,9.0,112.0,1.0,0.0,0.9934354485776804,0.7277418703768002,0.8662682940057267,0.9584323040380047,68.20048908840303,Đáng cân nhắc,86,2,0.0,0.0,1.0,0.0,1.0,25.0,2
apple_flagship_store,88201679,40818391346,Điện thoại Apple iPhone Air 256GB,24290000.0,31999000.0,24,4.866533864541832,0.0,2k+ sold,272 Sold/Month,1220,Apple,https://shopee.vn/product/88201679/40818391346,điện thoại apple iphone air 256gb,2000,272,apple_flagship_store,phone,apple iphone air 256gb,256gb,iphone air 256gb,93,130.5,158.0,158.0,0.7913042068679323,0.1076272175536881,0.1010685755783795,0.8259493670886076,91.29746835443038,0.6,0.4444444444444444,0.9523809523809524,0.5,0.96875,0.9166666666666666,0.8823529411764706,1.0,0.8571428571428571,0.0,0.2,0.3333333333333333,0.0238095238095238,0.1666666666666666,0.03125,0.0833333333333333,0.0588235294117647,0.0,0.0714285714285714,0.0,0.2,0.2222222222222222,0.0238095238095238,0.3333333333333333,0.0,0.0,0.0588235294117647,0.0,0.0714285714285714,0.0,10.0,9.0,42.0,6.0,32.0,12.0,17.0,2.0,28.0,0.0,1.0,0.9733067729083664,0.6909036392444722,0.72638993145964,0.9129746835443038,89.48282986775993,Đáng mua,18,2,1.0,1.0,0.0,1.0,1.0,85.0,1
viettel_store_aar,308461157,24396892807,Apple iPhone Air 256GB Chính hãng ZP/A,24590000.0,48000000.0,49,4.931914893617021,0.0,970 sold,327 Sold/Month,497,Apple,https://shopee.vn/product/308461157/24396892807,apple iphone air 256gb chính hãng zp/a,970,327,viettel_store_aar,phone,apple iphone air 256gb zp a,256gb,iphone air 256gb,93,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9863829787234042,0.6251821150464464,0.0,0.5,44.10539130016478,Cần cân nhắc,259,2,0.0,0.0,1.0,0.0,0.0,15.0,2
didongviet.official,23793258,40624268959,"Điện thoại Samsung Galaxy A17 LTE 8GB | 128GB - Màn hình 6,7"" 90Hz, 5000mAh - Hàng Chính Hãng",4775000.0,5990000.0,20,5.0,0.0,162 sold,5 Sold/Month,70,SAMSUNG,https://shopee.vn/product/23793258/40624268959,"điện thoại samsung galaxy a17 lte 8gb 128gb - màn hình 6,7 90hz, 5000mah - hàng chính hãng",162,5,didongviet.official,phone,samsung galaxy a17 lte 8gb 128gb màn hình 6 7 inch 90hz 5000mah,128gb,samsung galaxy a17 lte 128gb,178,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4629791183566362,0.0,0.5,66.94468677534955,Đáng cân nhắc,95,2,1.0,0.5,1.0,0.0,0.5,65.0,1
samsung_official_store,65589552,40064334758,Điện Thoại Samsung Galaxy A17 LTE 8GB/128GB,5930000.0,5930000.0,0,4.830645161290323,0.0,1k+ sold,312 Sold/Month,315,SAMSUNG,https://shopee.vn/product/65589552/40064334758,điện thoại samsung galaxy a17 lte 8gb/128gb,1000,312,samsung_official_store,phone,samsung galaxy a17 lte 8gb 128gb,128gb,samsung galaxy a17 lte 128gb,178,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9661290322580646,0.6279477929960038,0.0,0.5,43.74179754010135,Cần cân nhắc,262,2,0.0,0.5,0.0,1.0,0.5,35.0,2
didongviet.official,23793258,46853551589,"Điện thoại Samsung Galaxy A26 5G 8GB | 128GB - Màn hình 6,7"" 120Hz, Exynos 1380 - Hàng Chính Hãng",6275000.0,7870000.0,20,5.0,0.0,21 sold,2 Sold/Month,50,SAMSUNG,https://shopee.vn/product/23793258/46853551589,"điện thoại samsung galaxy a26 5g 8gb 128gb - màn hình 6,7 120hz, exynos 1380 - hàng chính hãng",21,2,didongviet.official,phone,samsung galaxy a26 5g 8gb 128gb màn hình 6 7 inch 120hz exynos 1380,128gb,samsung galaxy a26 5g 128gb,179,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.28094980190275276,0.0,0.5,64.21424702854131,Trung bình,115,2,1.0,0.5,1.0,0.0,0.5,65.0,1
samsung_official_store,65589552,28580282114,Điện Thoại Samsung Galaxy A26 5G 8GB/128GB,6790000.0,6990000.0,3,4.898238747553816,0.0,2k+ sold,57 Sold/Month,701,SAMSUNG,https://shopee.vn/product/65589552/28580282114,điện thoại samsung galaxy a26 5g 8gb/128gb,2000,57,samsung_official_store,phone,samsung galaxy a26 5g 8gb 128gb,128gb,samsung galaxy a26 5g 128gb,179,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9796477495107633,0.6909036392444722,0.0,0.5,44.95650957888235,Cần cân nhắc,257,2,0.0,0.5,0.0,1.0,0.5,35.0,2
samsung_official_store,65589552,29928135317,"Điện thoại Samsung Galaxy A36 5G (8/128GB), Màn Hình FHD 6.7”, Mặt lưng kính, AI-Create Filter, Chip Snapdragon 6 Gen 3",7690000.0,8290000.0,7,4.884097035040432,0.0,2k+ sold,543 Sold/Month,1064,SAMSUNG,https://shopee.vn/product/65589552/29928135317,"điện thoại samsung galaxy a36 5g 8/128gb , màn hình fhd 6.7 , mặt lưng kính, ai-create filter, chip snapdragon 6 gen 3",2000,543,samsung_official_store,phone,samsung galaxy a36 5g 8 128gb màn hình fhd 6.7 inch mặt lưng kính ai create filter chip snapdragon 6 gen 3,128gb,samsung galaxy a36 5g 128gb,181,567.3,666.0,666.0,0.8073544674415322,0.1524830632790831,0.0401624692793847,0.8518018018018018,92.59009009009009,0.6190476190476191,0.7272727272727273,0.9,0.9285714285714286,0.9320987654320988,0.8888888888888888,0.875,0.8955223880597015,0.8071428571428572,0.5,0.3809523809523809,0.1818181818181818,0.0571428571428571,0.0357142857142857,0.0308641975308641,0.0864197530864197,0.0357142857142857,0.044776119402985,0.1714285714285714,0.5,0.0,0.0909090909090909,0.0428571428571428,0.0357142857142857,0.037037037037037,0.0246913580246913,0.0892857142857142,0.0597014925373134,0.0214285714285714,0.0,21.0,11.0,70.0,56.0,162.0,81.0,56.0,67.0,140.0,2.0,1.0,0.9768194070080863,0.6909036392444722,0.9318702874045462,0.9259009009009008,91.99567262990129,Đáng mua,9,2,1.0,1.0,0.0,1.0,1.0,85.0,1
didongviet.official,23793258,29729872302,"(KOL) Điện thoại Samsung Galaxy A36 5G 8GB | 128GB, 6.7"" - Chip Snapdragon 6 Gen 3 - 5000mAh, BH 2 năm",8975000.0,8990000.0,0,4.936127744510978,0.0,2k+ sold,15 Sold/Month,267,SAMSUNG,https://shopee.vn/product/23793258/29729872302,"kol điện thoại samsung galaxy a36 5g 8gb 128gb, 6.7 - chip snapdragon 6 gen 3 - 5000mah, bh 2 năm",2000,15,didongviet.official,phone,samsung galaxy a36 5g 8gb 128gb 6.7 inch chip snapdragon 6 gen 3 5000mah,128gb,samsung galaxy a36 5g 128gb,181,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9872255489021956,0.6909036392444722,0.0,0.5,45.108065566711,Cần cân nhắc,256,2,0.0,0.0,0.4489161212458796,1.0,0.0,21.733741818688195,2
didongviet.official,23793258,52007038782,"[DDV x Hannah] Điện thoại Samsung Galaxy A36 5G 8GB | 128GB, 6.7"" - Chip Snapdragon 6 Gen 3 - 5000mAh, BH 2 năm",8975000.0,8990000.0,0,5.0,0.0,5 sold,2 Sold/Month,3,SAMSUNG,https://shopee.vn/product/23793258/52007038782,"ddv x hannah điện thoại samsung galaxy a36 5g 8gb 128gb, 6.7 - chip snapdragon 6 gen 3 - 5000mah, bh 2 năm",5,2,didongviet.official,phone,samsung galaxy a36 5g 8gb 128gb 6.7 inch chip snapdragon 6 gen 3 5000mah,128gb,samsung galaxy a36 5g 128gb,181,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16285588940717455,0.0,0.5,37.44283834110762,Cần cân nhắc,281,2,0.0,0.0,1.0,0.0,0.0,15.0,3
didongviet.official,23793258,48353005163,"Máy tính bảng Samsung Galaxy Tab A11 Wifi 4GB | 64GB - Màn hình 8,7"" 90Hz, 5100mAh - Hàng Chính Hãng",3480000.0,3850000.0,10,5.0,0.0,62 sold,16 Sold/Month,63,SAMSUNG,https://shopee.vn/product/23793258/48353005163,"máy tính bảng samsung galaxy tab a11 wifi 4gb 64gb - màn hình 8,7 90hz, 5100mah - hàng chính hãng",62,16,didongviet.official,tablet,samsung galaxy tab a11 wifi 4gb 64gb màn hình 8 7 inch 90hz 5100mah,64gb,samsung galaxy tab a11 64gb,192,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.37657615454988497,0.0,0.5,65.64864231824828,Đáng cân nhắc,105,2,1.0,0.5,1.0,0.9538030192483813,0.5,79.30704528872572,1
didongviet.official,23793258,44124283523,"(KOL) Máy tính bảng Samsung Galaxy Tab A11 Wifi 4GB | 64GB,Màn hình 8,7"" 90Hz - MediaTek Helio G99 - 5100mAh,BH 12 Tháng",3786875.0,3850000.0,2,5.0,0.0,76 sold,1 Sold/Month,88,SAMSUNG,https://shopee.vn/product/23793258/44124283523,"kol máy tính bảng samsung galaxy tab a11 wifi 4gb 64gb,màn hình 8,7 90hz - mediatek helio g99 - 5100mah,bh 12 tháng",76,1,didongviet.official,tablet,samsung galaxy tab a11 wifi 4gb 64gb màn hình 8 7 inch 90hz mediatek helio g99 5100mah,64gb,samsung galaxy tab a11 64gb,192,,,0.0,0.0,0.0,,,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7077380952380952,1.0,0.3948154356301321,0.0,0.5,58.61568391540436,Trung bình,137,2,0.7077380952380952,0.5,1.0,1.0,0.5,71.23214285714286,2
